,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_in9,BILL_AMT9,PAY_AMT9,default
8274,20000,2,3,1,35,0,15791,3000,1
8275,60000,2,2,1,24,3,33866,0,1
8276,130000,2,2,1,41,2,133894,0,1
8277,390000,2,2,2,26,2,185111,5000,0
8278,460000,1,1,1,39,2,2495,0,1
8279,30000,1,3,2,31,0,27838,1703,1
8280,170000,2,2,1,35,-1,10316,2798,1
8281,20000,1,2,2,27,3,20771,0,1
8282,260000,1,2,1,31,0,12695,4005,0
8283,190000,2,1,2,32,0,161248,6500,0
8284,480000,1,1,1,37,0,470317,18507,0
8285,60000,1,2,2,33,0,58760,2500,0
8286,260000,2,1,1,38,0,256359,10027,0
8287,160000,2,1,2,25,0,76038,2791,0
8288,280000,2,1,2,29,-1,768,788,0
8289,290000,2,3,1,29,0,161623,11200,0
8290,240000,2,3,1,36,-1,8020,724,0
8291,20000,2,2,1,41,0,7434,1300,0
8292,230000,2,3,1,40,-1,1856,32254,0
8293,120000,2,2,1,31,0,46736,30000,1
8294,80000,1,2,1,34,1,64575,3000,0
8295,200000,2,1,1,37,0,74418,3251,0
8296,20000,1,2,1,48,1,17453,0,1
8297,100000,1,2,2,26,-1,214,0,1
8298,180000,2,2,2,23,0,178239,7969,1
8299,500000,2,2,1,47,-1,396,396,1
8300,360000,2,2,2,46,-1,4000,311,0
8301,320000,1,1,2,38,-1,3872,5409,0
8302,220000,1,1,1,42,1,0,0,1
8303,50000,2,1,2,36,1,29003,1000,1
8304,50000,1,2,2,50,0,16242,1215,0
8305,160000,2,2,2,23,0,21905,1373,0
8306,280000,2,2,1,40,-1,415,415,0
8307,20000,1,3,2,44,4,12480,0,1
8308,60000,1,1,2,24,-1,390,780,1
8309,390000,1,2,1,37,0,178087,10000,0
8310,50000,1,2,2,25,1,0,0,0
8311,450000,1,1,2,31,-1,757,1422,0
8312,180000,1,2,2,26,0,171041,5000,0
8313,140000,1,3,2,30,2,145627,6005,0
8314,40000,2,2,2,33,1,21576,3000,0
8315,80000,1,2,2,26,0,24906,2000,0
8316,240000,2,3,2,35,-1,4215,0,0
8317,80000,1,2,2,33,0,69963,5000,0
8318,360000,2,3,1,45,0,167370,20000,0
8319,300000,2,2,1,31,-1,3862,0,0
8320,320000,1,1,1,37,-1,14515,0,1
8321,220000,2,1,1,26,0,52593,15000,0
8322,340000,2,1,2,29,0,132024,6400,0
8323,90000,2,2,1,32,1,0,323,0
8324,130000,2,2,2,33,0,7547,1011,0
8325,160000,1,2,1,37,2,833,833,1
8326,310000,2,2,2,38,-1,1276,3666,0
8327,130000,1,2,2,29,0,30857,13333,0
8328,180000,2,2,1,30,0,149218,10915,0
8329,30000,1,2,1,39,1,30559,129,0
8330,170000,2,2,2,34,-1,8069,2855,1
8331,240000,1,1,1,29,-1,17882,403,0
8332,70000,1,1,2,31,0,52440,5000,0
8333,110000,2,1,2,28,1,-100,500,1
8334,20000,2,3,1,23,1,14428,480,1
8335,210000,2,1,2,30,-1,7056,3033,0
8336,20000,2,2,2,21,0,20040,1499,0
8337,360000,2,2,1,43,-1,1999,10145,0
8338,80000,1,3,1,59,0,71720,3234,0
8339,170000,2,1,2,34,0,55623,2253,0
8340,70000,2,2,2,30,0,3878,1300,0
8341,110000,1,2,1,30,0,26000,1500,0
8342,10000,2,1,2,27,0,8128,1400,0
8343,60000,2,1,2,23,0,17191,1700,0
8344,220000,1,1,1,39,0,38647,2017,0
8345,50000,1,1,2,33,0,21171,2028,0
8346,50000,2,2,2,22,0,1470,627,0
8347,70000,2,2,2,26,0,23790,1425,0
8348,180000,1,2,2,26,0,145574,3907,0
8349,60000,1,1,2,31,2,60705,3200,1
8350,100000,2,2,1,40,2,44421,2100,1
8351,500000,1,2,2,28,0,24677,7013,0
8352,50000,1,2,2,38,0,26533,1000,0
8353,340000,2,2,2,27,-1,24583,1964,0
8354,450000,1,1,2,31,-1,3960,4412,0
8355,160000,1,1,2,31,-1,813,1351,0
8356,180000,1,2,1,33,0,177017,20135,0
8357,50000,1,2,1,25,1,-8,18631,1
8358,500000,1,2,1,38,1,91662,0,0
8359,80000,2,2,2,23,-1,3796,7913,0
8360,280000,1,3,1,49,-1,4792,3410,0
8361,20000,2,1,2,24,0,15036,1580,0
8362,50000,1,2,2,27,0,46858,2000,0
8363,100000,2,1,1,42,2,46195,2000,1
8364,80000,2,2,2,34,1,84054,3,1
8365,150000,2,1,2,40,-1,7296,1819,1
8366,220000,1,2,2,30,1,105348,4268,1
8367,270000,2,2,2,34,0,131310,6000,0
8368,230000,2,3,2,25,0,26214,2000,0
8369,140000,2,2,1,30,0,106298,6451,1
8370,180000,1,2,2,40,-1,4289,1000,0
8371,140000,2,2,2,27,1,28332,0,0
8372,30000,1,2,2,35,0,20290,5100,1
8373,80000,1,2,1,36,0,25028,3033,0
8374,140000,1,2,2,30,0,131026,5006,0
8375,20000,1,3,2,38,0,18878,1318,0
8376,360000,1,1,1,37,-1,797,360,0
8377,70000,2,1,1,36,1,31919,0,1
8378,300000,1,1,2,41,-1,2930,1610,0
8379,20000,1,2,2,30,0,39508,2546,0
8380,140000,1,2,1,45,-1,104144,5200,1
8381,400000,2,2,2,27,1,0,0,0
8382,30000,2,2,2,28,0,15280,1500,1
8383,50000,1,1,1,33,2,12632,1000,0
8384,380000,1,2,1,38,0,88112,4569,0
8385,620000,2,1,2,52,-1,31400,32335,0
8386,200000,1,3,1,69,0,83858,3207,0
8387,20000,2,2,1,25,-1,19744,0,1
8388,170000,2,1,2,29,-1,5539,1147,1
8389,250000,2,1,2,26,0,195126,9500,0
8390,120000,2,2,2,25,1,0,0,1
8391,150000,1,3,1,46,0,96396,4073,0
8392,200000,2,3,1,41,2,199802,9231,0
8393,200000,1,1,1,39,0,91415,20387,0
8394,180000,2,1,1,44,0,97925,4303,0
8395,500000,2,1,2,34,0,119451,26000,0
8396,20000,2,2,2,24,0,13867,1500,0
8397,500000,1,2,1,39,0,342548,8628,1
8398,80000,2,1,1,47,-1,15739,17253,0
8399,80000,2,3,2,23,0,71988,6200,0
8400,360000,1,1,2,30,0,36590,1400,0
8401,230000,2,1,2,28,-1,12089,2306,0
8402,70000,1,2,2,32,3,21986,0,1
8403,250000,2,2,1,37,0,215928,9510,0
8404,400000,1,2,2,33,0,61705,3000,0
8405,420000,2,1,1,30,-1,3790,19292,0
8406,320000,1,2,2,37,0,31989,5001,0
8407,30000,1,1,2,25,0,29108,1800,1
8408,470000,1,1,2,30,0,290137,15128,0
8409,70000,1,1,2,31,1,65779,3000,1
8410,70000,2,2,2,23,-1,18193,1352,1
8411,30000,2,1,2,25,0,22399,5000,0
8412,30000,2,2,1,22,1,14274,1000,1
8413,30000,2,2,1,45,2,30330,1400,1
8414,70000,1,2,2,35,0,67306,3400,0
8415,20000,2,3,2,50,0,16350,1300,0
8416,210000,1,2,2,31,2,200332,0,1
8417,170000,2,1,1,36,-1,1000,1000,0
8418,300000,1,2,2,31,-1,86267,78580,0
8419,10000,2,2,2,24,0,7199,1350,1
8420,200000,2,2,1,30,1,35706,1500,0
8421,220000,2,1,2,36,-1,2978,125,0
8422,400000,2,2,1,34,-1,14986,25772,0
8423,260000,2,1,2,30,-1,449,1340,0
8424,10000,2,2,1,37,0,10000,7419,0
8425,140000,1,1,2,28,0,23702,1457,0
8426,50000,1,3,2,43,0,97348,3711,0
8427,330000,2,2,1,42,0,18516,10000,0
8428,450000,1,1,2,28,-1,9845,3000,0
8429,500000,1,1,2,36,-1,15401,23128,0
8430,240000,1,2,1,33,-1,8383,3470,0
8431,60000,2,2,2,29,1,9045,1000,0
8432,340000,1,2,1,42,0,76166,10000,0
8433,500000,2,2,1,53,-1,7855,17512,0
8434,270000,2,2,1,33,0,121065,3500,1
8435,50000,1,2,2,33,0,24060,1400,0
8436,20000,1,3,2,29,0,11455,2000,0
8437,130000,2,1,1,36,-1,9164,4605,0
8438,200000,2,1,1,55,0,110778,3796,1
8439,360000,2,2,2,25,0,336179,6781,0
8440,90000,2,2,1,55,0,15000,1055,1
8441,200000,2,1,1,50,-1,1662,2482,0
8442,80000,2,1,1,43,-1,21057,2282,0
8443,30000,2,3,1,45,1,29334,0,0
8444,50000,1,2,2,28,0,48566,2000,0
8445,50000,1,2,2,33,0,53282,3000,1
8446,450000,2,1,1,69,-1,2000,0,1
8447,130000,2,2,1,37,0,3811,5000,1
8448,350000,1,1,2,33,0,53562,2045,0
8449,170000,1,2,2,27,0,21958,1300,0
8450,240000,2,2,1,38,1,47320,0,0
8451,130000,1,1,2,30,0,77939,3916,0
8452,360000,2,1,1,28,1,0,0,0
8453,10000,1,2,2,26,1,9526,0,0
8454,10000,2,3,1,42,2,8965,1228,1
8455,200000,2,3,2,70,-1,7109,10025,0
8456,150000,2,2,1,35,0,39883,1806,0
8457,40000,1,2,2,26,1,39826,1900,0
8458,80000,1,2,2,25,-1,832,0,1
8459,50000,1,2,2,28,-1,2809,0,0
8460,170000,1,2,2,42,0,142118,7040,0
8461,190000,1,3,2,34,0,47713,3000,0
8462,20000,1,2,1,62,0,19724,1000,1
8463,30000,2,1,2,23,1,12271,0,0
8464,20000,1,1,2,29,0,14492,1500,0
8465,390000,2,2,2,48,0,171189,10000,0
8466,100000,2,3,2,66,0,82583,3035,1
8467,50000,1,2,1,34,0,44849,2550,1
8468,120000,2,3,1,54,0,67094,3000,0
8469,80000,2,1,2,24,-1,329,500,0
8470,340000,2,2,2,39,0,132749,5290,0
8471,110000,2,2,2,23,0,111271,6000,0
8472,90000,2,2,1,42,-1,390,0,0
8473,10000,1,2,2,26,0,2989,2000,1
8474,170000,1,1,2,34,1,23535,0,0
8475,310000,1,1,2,32,0,6023,18000,0
8476,110000,1,2,1,55,0,106670,6000,0
8477,50000,1,3,2,23,1,0,0,0
8478,100000,2,1,1,39,2,97284,4700,1
8479,350000,2,1,2,29,0,42518,1740,0
8480,310000,2,2,2,27,1,192910,0,0
8481,120000,2,2,1,40,0,109399,3900,0
8482,50000,2,3,1,25,1,-1159,48000,0
8483,300000,1,1,2,32,1,10566,1200,0
8484,130000,2,2,2,29,2,172094,0,0
8485,260000,1,1,2,30,-1,1943,855,0
8486,500000,1,1,1,43,-1,14872,53421,0
8487,60000,2,1,2,31,0,32632,2000,1
8488,140000,2,2,1,45,0,55444,3000,0
8489,180000,2,1,2,30,0,149525,7320,0
8490,20000,1,1,2,23,0,18436,1500,0
8491,50000,2,2,1,29,0,40117,6138,1
8492,400000,2,2,2,30,2,24054,1624,0
8493,20000,1,3,2,24,1,0,5536,0
8494,430000,2,2,1,43,-1,8894,11198,0
8495,200000,2,2,2,36,-1,694,2721,1
8496,10000,2,2,2,22,-1,656,10128,0
8497,80000,1,3,2,43,2,76292,3006,0
8498,140000,2,1,2,28,0,115743,5000,0
8499,20000,2,2,2,28,2,24611,0,1
8500,340000,2,2,1,33,2,411,11038,0
8501,230000,2,2,1,44,-1,5630,390,1
8502,120000,2,2,1,37,-1,200,0,0
8503,210000,2,1,1,34,0,8011,1126,0
8504,80000,2,1,2,25,0,45392,5000,0
8505,150000,1,1,2,31,-1,3084,0,0
8506,130000,2,2,1,53,0,126750,5996,0
8507,20000,1,1,2,35,-1,17007,0,1
8508,200000,2,2,1,29,0,204541,7186,0
8509,200000,1,1,2,29,-1,99,99,0
8510,80000,2,1,2,22,0,78028,3200,0
8511,80000,1,2,2,30,-1,2688,2208,1
8512,500000,1,1,1,44,-1,150758,63256,0
8513,50000,1,2,1,43,2,15641,0,1
8514,200000,2,1,1,44,-1,798,4150,0
8515,80000,1,2,1,45,0,4089,1042,0
8516,50000,1,2,2,26,0,47169,1804,0
8517,130000,1,2,2,37,0,117471,3857,0
8518,310000,2,1,1,35,-1,2948,62635,0
8519,190000,1,2,1,37,2,2461,8040,1
8520,100000,1,2,2,29,0,70878,3100,1
8521,230000,2,1,1,38,-1,2130,62469,0
8522,70000,2,2,2,25,0,66174,3000,1
8523,500000,2,1,1,30,0,8371,1015,0
8524,50000,1,2,1,36,2,49732,0,1
8525,120000,1,2,2,35,1,0,0,0
8526,80000,2,2,1,39,0,51644,3000,0
8527,50000,2,2,1,34,0,11367,3000,0
8528,350000,1,2,2,51,0,39943,1859,0
8529,60000,2,2,2,29,0,60000,3100,0
8530,200000,2,1,1,47,-1,935,1418,1
8531,50000,2,2,2,23,0,45078,3000,0
8532,360000,1,2,2,31,-1,744,9667,0
8533,440000,2,2,2,25,2,225416,0,1
8534,170000,2,2,1,52,0,168516,6791,0
8535,190000,2,2,1,33,0,142272,8007,0
8536,290000,1,1,2,29,1,0,0,1
8537,210000,1,1,2,37,1,0,1422,0
8538,20000,1,1,2,24,0,3395,2296,1
8539,360000,2,1,1,32,1,0,0,1
8540,250000,1,1,1,53,1,0,4190,1
8541,30000,1,2,1,30,0,27836,2000,0
8542,280000,2,1,1,47,0,257561,20000,0
8543,70000,2,3,1,59,2,68766,3700,1
8544,70000,1,1,2,26,0,35666,5000,0
8545,20000,1,2,2,47,0,14591,1900,0
8546,350000,1,1,2,32,-1,15179,4983,0
8547,200000,2,1,2,37,0,21111,5000,0
8548,90000,1,3,2,25,0,6822,1172,1
8549,100000,2,1,1,52,0,4740,2000,0
8550,50000,2,2,1,22,0,48255,2400,0
8551,50000,1,3,1,38,1,51106,0,1
8552,100000,1,3,2,25,2,96889,8513,1
8553,130000,1,2,2,29,-1,3920,4000,0
8554,200000,2,1,2,30,0,196845,8990,0
8555,350000,1,1,2,34,0,147070,7331,0
8556,20000,2,1,2,44,0,19018,1327,0
8557,150000,2,1,2,32,0,125995,5000,0
8558,130000,2,1,1,30,0,9255,1204,0
8559,330000,2,1,2,34,0,173630,8000,0
8560,360000,1,1,2,29,1,-1808,0,0
8561,120000,1,1,1,36,0,43488,2000,0
8562,20000,2,2,2,22,0,7130,1177,0
8563,280000,2,1,2,35,-1,199,0,0
8564,70000,1,2,2,31,0,63441,1789,0
8565,50000,1,2,1,36,0,22430,2000,0
8566,470000,2,1,2,35,-1,37342,2500,0
8567,350000,1,1,2,31,0,297967,100066,0
8568,140000,1,1,2,56,0,140630,6100,0
8569,140000,2,2,2,23,0,49235,2517,0
8570,380000,1,1,2,27,-1,73903,2924,0
8571,50000,1,2,2,24,1,33991,0,1
8572,260000,2,3,1,48,0,97908,2980,0
8573,20000,2,3,1,25,1,19045,2000,0
8574,190000,2,3,1,39,-1,157,0,0
8575,220000,1,2,1,39,5,187665,0,0
8576,230000,2,1,2,36,0,111691,8000,0
8577,20000,2,2,1,43,0,7470,1145,0
8578,100000,1,2,1,52,0,21641,2000,0
8579,150000,2,1,2,26,-1,38052,0,0
8580,320000,2,1,2,28,-1,11684,1135,0
8581,50000,2,2,1,33,0,76025,3750,1
8582,50000,1,2,2,53,0,50302,2100,0
8583,370000,2,2,2,39,0,181221,10073,0
8584,150000,2,1,1,37,-1,58337,0,0
8585,200000,2,2,1,40,-1,390,390,1
8586,200000,1,2,1,34,-1,170,1525,1
8587,30000,1,2,2,37,0,1197,2600,1
8588,200000,2,2,2,46,0,121198,4593,0
8589,240000,2,2,2,26,0,138859,5308,1
8590,40000,2,2,1,24,2,28953,6918,1
8591,140000,1,1,2,31,0,97448,1413,0
8592,50000,1,2,2,35,0,50497,2011,0
8593,50000,2,3,1,48,0,38031,2000,0
8594,160000,2,2,2,25,-1,227,861,0
8595,140000,1,1,2,32,-1,12319,0,0
8596,240000,2,3,1,28,0,230184,9000,1
8597,230000,2,1,2,29,-1,495,466,0
8598,200000,2,2,2,32,0,165074,10000,0
8599,50000,2,1,1,49,0,44767,5001,0
8600,360000,2,1,2,30,-1,23725,61137,0
8601,500000,2,1,1,42,1,0,0,0
8602,20000,1,3,2,22,1,18977,0,0
8603,80000,1,2,2,30,2,73113,3300,0
8604,80000,2,2,1,35,0,14376,1435,0
8605,30000,2,2,1,52,0,27101,4110,0
8606,280000,1,2,2,29,0,255317,9439,1
8607,170000,2,2,2,33,-1,1547,0,0
8608,100000,2,3,2,44,0,89988,3852,0
8609,70000,2,2,2,24,0,65508,4000,1
8610,100000,2,3,2,27,0,83587,3151,0
8611,80000,1,1,2,39,2,78246,3000,1
8612,300000,2,2,1,33,-1,1496,1500,0
8613,150000,1,2,2,26,0,69358,4213,0
8614,10000,1,3,1,52,1,6969,0,1
8615,20000,1,2,2,25,0,19770,1465,1
8616,20000,1,2,1,38,0,6715,1287,0
8617,80000,2,3,1,48,2,63695,6056,0
8618,200000,1,1,1,34,-1,2727,1332,0
8619,10000,1,2,2,34,0,9323,1000,0
8620,360000,1,1,2,34,-1,5275,24267,0
8621,20000,1,2,1,40,1,20138,0,1
8622,40000,2,1,1,27,0,40856,2023,0
8623,110000,1,3,1,50,0,109192,4300,0
8624,50000,1,3,1,50,0,63889,2800,0
8625,100000,2,1,2,28,0,46430,2000,0
8626,50000,1,2,2,21,0,21023,3000,0
8627,30000,2,3,1,23,2,15955,0,1
8628,20000,1,1,2,23,2,7040,1128,1
8629,100000,1,2,1,44,2,30094,1800,1
8630,80000,2,2,1,24,-1,1462,1502,0
8631,120000,1,1,2,29,0,118303,3358,1
8632,30000,1,2,2,36,-1,3024,3462,0
8633,170000,2,1,2,30,1,0,0,1
8634,20000,1,1,1,40,0,30832,3500,0
8635,50000,2,3,1,36,0,46311,2014,0
8636,300000,2,1,1,31,0,149893,7000,0
8637,20000,2,1,2,26,2,300,0,1
8638,130000,1,2,2,29,0,29252,2000,0
8639,500000,2,2,1,41,-1,2503,1043,0
8640,30000,1,2,2,41,-1,9736,1182,0
8641,180000,2,2,1,41,0,139184,6411,0
8642,340000,1,1,2,33,-1,8427,10300,0
8643,480000,2,1,2,29,1,0,0,0
8644,80000,2,2,2,30,1,0,0,0
8645,140000,2,3,2,24,0,20923,1633,0
8646,180000,2,3,2,30,0,105873,5000,0
8647,30000,2,2,2,30,0,16570,3000,0
8648,110000,2,3,2,45,0,9242,5000,0
8649,60000,1,1,2,25,0,24200,11000,0
8650,80000,2,1,1,35,-1,3614,0,0
8651,110000,1,1,2,25,0,64155,2621,0
8652,20000,1,2,1,42,1,17614,0,1
8653,150000,1,3,2,31,-1,4213,5914,0
8654,240000,2,3,1,44,-1,24469,11511,0
8655,400000,1,1,1,44,0,18432,6838,0
8656,120000,1,1,1,34,2,97463,4000,1
8657,330000,1,1,2,39,0,365672,12350,0
8658,30000,1,2,2,29,-1,390,390,0
8659,100000,1,3,1,55,2,435,435,0
8660,140000,1,1,2,37,-1,291,291,0
8661,30000,2,3,2,23,-1,528,913,0
8662,50000,1,2,1,47,1,0,835,0
8663,20000,1,3,2,24,0,13470,1500,1
8664,220000,2,1,2,36,-1,1838,923,0
8665,460000,1,1,2,36,-1,11469,13766,0
8666,150000,2,1,2,34,1,0,0,1
8667,50000,2,3,1,53,0,20211,36396,0
8668,100000,2,1,1,32,2,98033,4620,0
8669,260000,1,1,1,50,0,115937,5800,0
8670,50000,1,3,1,41,4,52955,0,1
8671,50000,2,2,2,27,0,46465,2367,0
8672,240000,2,1,2,34,-1,4970,0,0
8673,230000,1,3,2,24,0,82066,4000,0
8674,90000,2,2,2,28,0,69186,5000,0
8675,20000,2,2,2,22,0,5473,2300,0
8676,70000,2,3,2,25,0,68658,4500,0
8677,260000,1,1,2,29,0,128208,17000,0
8678,20000,2,2,2,35,1,14181,0,1
8679,150000,2,2,2,29,0,94409,5000,0
8680,200000,2,3,2,51,0,196875,7657,0
8681,50000,1,1,2,57,0,50770,1814,0
8682,210000,1,2,1,39,-1,1443,1443,0
8683,360000,1,1,2,27,-1,759,5702,0
8684,30000,2,2,2,34,1,23860,0,0
8685,170000,2,2,2,35,0,13500,1315,0
8686,500000,2,2,2,32,0,44462,7000,0
8687,80000,1,2,2,31,0,45605,1800,0
8688,70000,1,2,2,24,3,63000,3000,1
8689,100000,1,3,2,26,0,30627,2326,0
8690,300000,2,2,1,26,-1,316,316,0
8691,200000,2,2,1,49,-1,3024,10000,0
8692,190000,1,1,2,30,-1,25953,1698,0
8693,30000,2,3,1,43,0,23101,1481,0
8694,230000,2,3,1,58,1,0,0,0
8695,80000,1,1,1,46,0,39115,2000,0
8696,280000,2,1,2,36,1,124,0,0
8697,140000,2,1,2,29,1,144922,17,0
8698,30000,2,3,1,35,2,27160,0,1
8699,30000,2,2,1,36,2,16818,4000,1
8700,20000,1,2,1,51,0,18673,1297,0
8701,230000,2,2,1,30,-1,3686,5619,0
8702,20000,1,2,2,23,0,16831,4183,1
8703,360000,2,1,2,27,0,21275,1800,1
8704,60000,2,1,2,24,0,56119,2664,0
8705,20000,2,2,2,48,0,14218,1562,1
8706,500000,1,1,1,44,-1,367,16652,0
8707,160000,1,1,2,27,1,-1860,0,0
8708,170000,1,1,2,48,2,2400,0,0
8709,430000,2,1,2,29,0,67336,3261,0
8710,320000,1,1,1,39,-1,8374,17634,0
8711,180000,1,1,1,31,-1,1100,860,1
8712,50000,1,2,2,42,-1,47612,2113,0
8713,60000,1,2,2,29,2,47631,2000,0
8714,360000,2,3,2,38,1,-507,1502,0
8715,80000,2,2,2,23,0,80998,4500,0
8716,200000,2,2,2,37,2,214261,8000,0
8717,460000,2,1,2,36,-1,58312,36570,0
8718,130000,2,2,2,23,0,78426,3000,0
8719,440000,1,2,2,29,0,430990,18887,0
8720,280000,1,2,2,38,2,168581,6000,1
8721,20000,1,3,2,39,0,6530,8389,0
8722,60000,2,2,2,24,0,57925,2100,0
8723,210000,2,2,2,38,0,194358,8000,0
8724,100000,2,3,2,46,0,56009,3000,0
8725,280000,2,3,2,43,0,194868,7000,0
8726,130000,2,1,2,29,-1,78,0,0
8727,210000,2,3,2,36,0,203447,6549,0
8728,20000,1,3,2,23,2,15034,3200,1
8729,20000,2,2,2,23,0,4731,2000,0
8730,50000,1,2,1,34,1,16501,0,1
8731,100000,2,2,1,39,0,97040,2617,0
8732,130000,1,2,2,27,1,123371,6000,1
8733,270000,2,1,2,31,0,13759,0,0
8734,50000,2,2,2,24,-1,390,390,0
8735,80000,2,2,1,35,0,9647,1206,0
8736,10000,2,1,2,29,-1,1727,1508,0
8737,190000,2,2,1,34,-1,500,300,0
8738,50000,1,1,2,27,0,40688,4100,0
8739,100000,2,3,1,46,2,42674,4000,1
8740,150000,1,2,2,49,0,151822,2985,1
8741,110000,2,2,2,24,-1,1362,1352,0
8742,150000,2,1,1,58,-1,1657,2277,0
8743,50000,2,2,1,54,0,48403,2020,0
8744,50000,2,2,2,23,-1,25622,10122,0
8745,360000,2,2,1,29,1,0,1244,0
8746,10000,2,1,2,24,2,6524,1300,0
8747,210000,2,1,2,26,1,120098,4500,0
8748,370000,1,2,2,28,0,261021,10001,0
8749,360000,2,2,1,33,0,3177,0,0
8750,50000,2,2,1,31,0,44970,3855,1
8751,170000,2,1,1,35,0,86239,1512,0
8752,70000,1,2,2,26,0,67864,3517,1
8753,360000,2,1,2,34,-1,8871,6411,0
8754,50000,1,1,1,38,0,12650,0,0
8755,200000,1,1,1,41,-1,1378,0,0
8756,140000,1,2,2,30,-1,326,326,1
8757,120000,2,2,2,33,0,120411,6300,0
8758,300000,2,1,2,29,0,26857,9511,0
8759,20000,2,2,2,22,0,15169,2874,0
8760,160000,2,2,2,25,2,158629,7500,1
8761,20000,1,1,2,24,2,17781,2000,1
8762,120000,1,2,1,41,0,44966,1690,0
8763,60000,1,2,1,32,0,30781,1505,0
8764,110000,2,1,2,29,0,69718,3000,0
8765,50000,2,3,1,43,0,42874,1862,0
8766,30000,1,1,2,28,0,23837,1800,0
8767,50000,1,2,2,33,0,50094,2479,0
8768,60000,1,2,1,42,0,49244,2000,0
8769,150000,1,2,2,27,0,12593,38018,0
8770,10000,1,3,2,24,-1,273,8327,0
8771,20000,1,2,2,27,0,18860,1360,0
8772,80000,1,3,2,32,0,71375,1414,0
8773,160000,2,2,2,52,0,38695,3000,0
8774,100000,1,2,2,43,0,103601,5088,0
8775,90000,2,3,1,34,0,49771,4000,0
8776,50000,2,3,2,60,0,27943,3577,0
8777,170000,1,1,2,30,0,117010,4337,0
8778,240000,2,1,2,32,-1,5695,9420,0
8779,80000,2,2,2,25,-1,3002,1921,0
8780,80000,2,1,2,30,0,69533,3500,0
8781,140000,1,1,1,31,2,51028,2500,0
8782,60000,1,2,2,49,0,81411,38709,0
8783,110000,1,3,2,27,0,55567,15753,0
8784,160000,2,1,2,28,0,164262,7900,0
8785,200000,2,3,1,45,-1,80,2230,1
8786,280000,2,2,1,29,0,233717,10004,0
8787,360000,1,2,1,33,1,296148,14906,0
8788,90000,2,1,2,26,-1,13416,7380,1
8789,200000,1,2,2,46,0,18564,60000,0
8790,50000,1,1,1,50,1,29394,3100,1
8791,360000,1,1,1,49,1,-3,633,0
8792,150000,1,3,1,50,0,88900,4161,0
8793,50000,2,3,2,61,1,47731,0,1
8794,150000,1,2,2,35,0,6008,8008,0
8795,100000,2,2,2,37,1,3492,10,1
8796,310000,2,1,1,30,0,27289,1489,0
8797,120000,1,2,2,39,1,0,1170,0
8798,90000,2,2,1,44,0,82253,8238,0
8799,50000,1,2,1,42,0,35255,1690,0
8800,210000,1,1,1,53,-1,6060,5983,0
8801,300000,2,2,2,42,-1,28077,1500,0
8802,110000,2,2,1,33,2,87514,4000,1
8803,150000,2,1,2,25,0,150562,5196,0
8804,210000,1,1,1,42,-1,1729,1315,0
8805,30000,1,1,2,34,2,21107,3374,1
8806,240000,2,2,1,42,-1,632,0,0
8807,120000,1,2,2,34,-1,856,856,0
8808,80000,2,1,2,24,0,31815,4038,0
8809,80000,2,2,2,25,1,31040,0,1
8810,360000,1,1,1,32,-1,2612,3234,0
8811,130000,1,1,2,34,2,72996,4000,1
8812,290000,1,2,1,36,2,322,330,0
8813,240000,2,3,1,33,0,129600,7000,0
8814,60000,1,2,2,23,0,4553,3258,0
8815,200000,2,2,1,60,1,0,0,1
8816,150000,2,2,1,28,0,99294,5008,0
8817,300000,1,3,2,29,0,103792,8401,0
8818,30000,2,2,2,24,-1,2590,6000,0
8819,250000,1,2,1,40,0,142477,7000,1
8820,20000,1,3,2,40,0,17180,1500,0
8821,370000,2,1,2,34,0,206161,10000,0
8822,20000,2,1,2,23,1,6081,0,1
8823,120000,2,2,2,23,0,7945,1000,1
8824,50000,1,2,2,23,0,19766,1300,0
8825,190000,2,1,2,27,0,72656,2000,1
8826,20000,2,2,2,22,0,15034,1500,0
8827,240000,2,2,1,42,1,15100,0,0
8828,150000,1,2,2,32,0,80437,7000,0
8829,180000,2,2,1,35,0,8694,1500,0
8830,180000,1,2,2,36,0,136613,6600,0
8831,70000,1,1,2,31,0,45450,0,0
8832,230000,2,1,2,32,-1,441,28200,0
8833,360000,1,1,2,27,-1,5810,4041,0
8834,120000,2,2,2,33,0,52266,2522,0
8835,90000,1,3,1,49,2,74766,3500,1
8836,110000,1,2,1,32,0,110198,3851,0
8837,100000,2,3,1,53,0,36838,1607,0
8838,90000,1,1,2,26,1,58518,3006,0
8839,50000,2,1,1,35,1,47438,0,0
8840,50000,2,2,2,53,0,7343,1139,0
8841,180000,2,1,1,28,1,0,0,0
8842,50000,1,2,1,41,0,36696,10000,0
8843,20000,2,3,2,26,0,13804,1300,0
8844,20000,1,2,2,26,2,36060,0,0
8845,20000,2,2,1,23,1,7979,1000,0
8846,20000,1,3,2,49,0,19363,1200,0
8847,50000,2,3,1,48,-1,390,390,1
8848,280000,2,1,2,28,1,0,5072,1
8849,100000,2,2,2,24,1,0,670,1
8850,240000,1,2,2,54,-1,7832,64461,0
8851,80000,2,2,1,26,0,75405,3000,0
8852,100000,1,3,1,67,2,16918,4145,1
8853,80000,2,1,2,32,0,60918,2500,0
8854,180000,2,2,1,30,0,39259,3000,0
8855,150000,2,2,1,29,2,99986,6800,1
8856,50000,2,2,1,52,0,15377,2000,0
